DATETIME,open,high,low,QUANTITY,1,2,3,4,5,6,7,8,9,10,11,12,RATE,IBS
2022-02-23 16:25:00,168.37,168.41,167.67,-6163,-6163.0,-75661.0,-138809.0,-147219.0,-157186.0,-150843.0,-155813.0,-138111.0,-140106.0,-139247.0,-132462.0,-124020.0,167.89999999999998,0.31081081081079315
2022-02-23 16:30:00,167.84,167.84,167.55,10820,10820.0,4657.0,-64841.0,-127989.0,-136399.0,-146366.0,-140023.0,-144993.0,-127291.0,-129286.0,-128427.0,-121642.0,167.65,0.3448275862068864
2022-02-23 16:35:00,167.67,168.15,167.67,5602,5602.0,16422.0,10259.0,-59239.0,-122387.0,-130797.0,-140764.0,-134421.0,-139391.0,-121689.0,-123684.0,-122825.0,167.92000000000002,0.5208333333333728
2022-02-23 16:40:00,167.91,167.97,167.75,2117,2117.0,7719.0,18539.0,12376.0,-57122.0,-120270.0,-128680.0,-138647.0,-132304.0,-137274.0,-119572.0,-121567.0,167.78,0.13636363636364224
2022-02-23 16:45:00,167.75,167.95,167.55,2724,2724.0,4841.0,10443.0,21263.0,15100.0,-54398.0,-117546.0,-125956.0,-135923.0,-129580.0,-134550.0,-116848.0,167.55,0.0
2022-02-23 16:50:00,167.53,167.56,167.26,5166,5166.0,7890.0,10007.0,15609.0,26429.0,20266.0,-49232.0,-112380.0,-120790.0,-130757.0,-124414.0,-129384.0,167.26,0.0
2022-02-23 16:55:00,167.26,167.71,167.24,753,753.0,5919.0,8643.0,10760.0,16362.0,27182.0,21019.0,-48479.0,-111627.0,-120037.0,-130004.0,-123661.0,167.61,0.7872340425532031
2022-02-23 17:00:00,167.66,167.78,167.57,-6182,-6182.0,-5429.0,-263.0,2461.0,4578.0,10180.0,21000.0,14837.0,-54661.0,-117809.0,-126219.0,-136186.0,167.63,0.2857142857142857
2022-02-23 17:05:00,167.62,167.62,167.07999999999998,12500,12500.0,6318.0,7071.0,12237.0,14961.0,17078.0,22680.0,33500.0,27337.0,-42161.0,-105309.0,-113719.0,167.2,0.2222222222222222
2022-02-23 17:10:00,167.23000000000002,167.62,167.23000000000002,11243,11243.0,23743.0,17561.0,18314.0,23480.0,26204.0,28321.0,33923.0,44743.0,38580.0,-30918.0,-94066.0,167.53,0.7692307692307524
2022-02-23 17:15:00,167.53,167.68,167.37,16945,16945.0,28188.0,40688.0,34506.0,35259.0,40425.0,43149.0,45266.0,50868.0,61688.0,55525.0,-13973.0,167.68,1.0
2022-02-23 17:20:00,167.67000000000002,167.67000000000002,167.39,3517,3517.0,20462.0,31705.0,44205.0,38023.0,38776.0,43942.0,46666.0,48783.0,54385.0,65205.0,59042.0,167.63,0.8571428571427991
2022-02-24 09:00:00,159.55,159.93,158.82999999999998,21483,21483.0,25000.0,41945.0,53188.0,65688.0,59506.0,60259.0,65425.0,68149.0,70266.0,75868.0,86688.0,159.53,0.6363636363636387
2022-02-24 09:05:00,159.54000000000002,161.07999999999998,158.84,75012,75012.0,96495.0,100012.0,116957.0,128200.0,140700.0,134518.0,135271.0,140437.0,143161.0,145278.0,150880.0,160.91,0.9241071428571478
2022-02-24 09:10:00,160.91,161.89999999999998,159.57,-52542,-52542.0,22470.0,43953.0,47470.0,64415.0,75658.0,88158.0,81976.0,82729.0,87895.0,90619.0,92736.0,159.57,0.0
2022-02-24 09:15:00,159.39,160.82,159.39,32856,32856.0,-19686.0,55326.0,76809.0,80326.0,97271.0,108514.0,121014.0,114832.0,115585.0,120751.0,123475.0,160.79000000000002,0.9790209790209982
2022-02-24 09:20:00,160.9,161.55,160.9,9239,9239.0,42095.0,-10447.0,64565.0,86048.0,89565.0,106510.0,117753.0,130253.0,124071.0,124824.0,129990.0,161.39,0.7538461538461175
2022-02-24 09:25:00,161.37,161.41000000000003,160.73,-3172,-3172.0,6067.0,38923.0,-13619.0,61393.0,82876.0,86393.0,103338.0,114581.0,127081.0,120899.0,121652.0,160.81,0.1176470588235417
2022-02-24 09:30:00,160.69,161.07999999999998,160.41,17199,17199.0,14027.0,23266.0,56122.0,3580.0,78592.0,100075.0,103592.0,120537.0,131780.0,144280.0,138098.0,160.64,0.34328358208954335
2022-02-24 09:35:00,160.63,160.63,159.62,-10226,-10226.0,6973.0,3801.0,13040.0,45896.0,-6646.0,68366.0,89849.0,93366.0,110311.0,121554.0,134054.0,159.69,0.06930693069306318
2022-02-24 09:40:00,159.65,159.8,158.78,-3546,-3546.0,-13772.0,3427.0,255.0,9494.0,42350.0,-10192.0,64820.0,86303.0,89820.0,106765.0,118008.0,159.8,1.0
2022-02-24 09:45:00,159.72,160.53,159.51,11986,11986.0,8440.0,-1786.0,15413.0,12241.0,21480.0,54336.0,1794.0,76806.0,98289.0,101806.0,118751.0,160.36,0.8333333333333472
2022-02-24 09:50:00,160.31,160.31,159.34,15098,15098.0,27084.0,23538.0,13312.0,30511.0,27339.0,36578.0,69434.0,16892.0,91904.0,113387.0,116904.0,159.43,0.0927835051546428
2022-02-24 09:55:00,159.45999999999998,160.47,159.39,6751,6751.0,21849.0,33835.0,30289.0,20063.0,37262.0,34090.0,43329.0,76185.0,23643.0,98655.0,120138.0,160.35000000000002,0.8888888888889123
2022-02-24 10:00:00,160.3,160.57,160.0,3623,3623.0,10374.0,25472.0,37458.0,33912.0,23686.0,40885.0,37713.0,46952.0,79808.0,27266.0,102278.0,160.43,0.7543859649123017
2022-02-24 10:05:00,160.38,161.14,160.19,12889,12889.0,16512.0,23263.0,38361.0,50347.0,46801.0,36575.0,53774.0,50602.0,59841.0,92697.0,40155.0,160.93,0.7789473684210715
2022-02-24 10:10:00,160.88,160.88,160.18,160,160.0,13049.0,16672.0,23423.0,38521.0,50507.0,46961.0,36735.0,53934.0,50762.0,60001.0,92857.0,160.47,0.41428571428570965
2022-02-24 10:15:00,160.5,160.8,160.14,4357,4357.0,4517.0,17406.0,21029.0,27780.0,42878.0,54864.0,51318.0,41092.0,58291.0,55119.0,64358.0,160.14,0.0
2022-02-24 10:20:00,160.17000000000002,160.72,160.15,-7181,-7181.0,-2824.0,-2664.0,10225.0,13848.0,20599.0,35697.0,47683.0,44137.0,33911.0,51110.0,47938.0,160.26,0.19298245614032725
2022-02-24 10:25:00,160.26999999999998,160.26999999999998,159.12,-34412,-34412.0,-41593.0,-37236.0,-37076.0,-24187.0,-20564.0,-13813.0,1285.0,13271.0,9725.0,-501.0,16698.0,159.23,0.09565217391303252
2022-02-24 10:30:00,159.18,159.44,159.15,-6280,-6280.0,-40692.0,-47873.0,-43516.0,-43356.0,-30467.0,-26844.0,-20093.0,-4995.0,6991.0,3445.0,-6781.0,159.24,0.31034482758622717
2022-02-24 10:35:00,159.3,159.57999999999998,159.13,25954,25954.0,19674.0,-14738.0,-21919.0,-17562.0,-17402.0,-4513.0,-890.0,5861.0,20959.0,32945.0,29399.0,159.38,0.5555555555555696
2022-02-24 10:40:00,159.41,159.5,158.78,-17353,-17353.0,8601.0,2321.0,-32091.0,-39272.0,-34915.0,-34755.0,-21866.0,-18243.0,-11492.0,3606.0,15592.0,159.04000000000002,0.3611111111111385
2022-02-24 10:45:00,159.04000000000002,159.26,158.94,-1469,-1469.0,-18822.0,7132.0,852.0,-33560.0,-40741.0,-36384.0,-36224.0,-23335.0,-19712.0,-12961.0,2137.0,159.18,0.7500000000000444
2022-02-24 10:50:00,159.22,159.44,158.31,-3242,-3242.0,-4711.0,-22064.0,3890.0,-2390.0,-36802.0,-43983.0,-39626.0,-39466.0,-26577.0,-22954.0,-16203.0,158.42000000000002,0.09734513274337529
2022-02-24 10:55:00,158.39,158.64,158.35,-4487,-4487.0,-7729.0,-9198.0,-26551.0,-597.0,-6877.0,-41289.0,-48470.0,-44113.0,-43953.0,-31064.0,-27441.0,158.62,0.9310344827586815
2022-02-24 11:00:00,158.55,158.74,158.39999999999998,8740,8740.0,4253.0,1011.0,-458.0,-17811.0,8143.0,1863.0,-32549.0,-39730.0,-35373.0,-35213.0,-22324.0,158.67,0.7941176470587793
2022-02-24 11:05:00,158.65,159.25,158.62,15406,15406.0,24146.0,19659.0,16417.0,14948.0,-2405.0,23549.0,17269.0,-17143.0,-24324.0,-19967.0,-19807.0,159.25,1.0
2022-02-24 11:10:00,159.13,159.24,158.83,13369,13369.0,28775.0,37515.0,33028.0,29786.0,28317.0,10964.0,36918.0,30638.0,-3774.0,-10955.0,-6598.0,158.97,0.3414634146341159
2022-02-24 11:15:00,158.95,159.0,158.39999999999998,6763,6763.0,20132.0,35538.0,44278.0,39791.0,36549.0,35080.0,17727.0,43681.0,37401.0,2989.0,-4192.0,158.39999999999998,0.0
2022-02-24 11:20:00,158.39999999999998,158.56,158.01,-28771,-28771.0,-22008.0,-8639.0,6767.0,15507.0,11020.0,7778.0,6309.0,-11044.0,14910.0,8630.0,-25782.0,158.09,0.14545454545456518
2022-02-24 11:25:00,158.06,158.54000000000002,157.92000000000002,9001,9001.0,-19770.0,-13007.0,362.0,15768.0,24508.0,20021.0,16779.0,15310.0,-2043.0,23911.0,17631.0,158.25,0.5322580645160995
2022-02-24 11:30:00,158.25,158.71,158.2,7804,7804.0,16805.0,-11966.0,-5203.0,8166.0,23572.0,32312.0,27825.0,24583.0,23114.0,5761.0,31715.0,158.64,0.8627450980391785
2022-02-24 11:35:00,158.57999999999998,158.95,158.29,9258,9258.0,17062.0,26063.0,-2708.0,4055.0,17424.0,32830.0,41570.0,37083.0,33841.0,32372.0,15019.0,158.89,0.9090909090909052
2022-02-24 11:40:00,158.86,159.0,158.65,33095,33095.0,42353.0,50157.0,59158.0,30387.0,37150.0,50519.0,65925.0,74665.0,70178.0,66936.0,65467.0,158.77,0.3428571428571614
2022-02-24 11:45:00,158.77,159.22,158.75,15769,15769.0,48864.0,58122.0,65926.0,74927.0,46156.0,52919.0,66288.0,81694.0,90434.0,85947.0,82705.0,158.92000000000002,0.3617021276596092
2022-02-24 11:50:00,158.92000000000002,158.92000000000002,158.68,-1663,-1663.0,14106.0,47201.0,56459.0,64263.0,73264.0,44493.0,51256.0,64625.0,80031.0,88771.0,84284.0,158.76,0.3333333333332544
2022-02-24 12:20:00,158.01,158.49,157.95999999999998,52052,52052.0,50389.0,66158.0,99253.0,108511.0,116315.0,125316.0,96545.0,103308.0,116677.0,132083.0,140823.0,158.38,0.7924528301886651
2022-02-24 12:25:00,158.32,158.5,157.97,-13028,-13028.0,39024.0,37361.0,53130.0,86225.0,95483.0,103287.0,112288.0,83517.0,90280.0,103649.0,119055.0,158.12,0.2830188679245384
2022-02-24 12:30:00,158.17,158.20999999999998,157.79,-48538,-48538.0,-61566.0,-9514.0,-11177.0,4592.0,37687.0,46945.0,54749.0,63750.0,34979.0,41742.0,55111.0,157.79,0.0
2022-02-24 12:35:00,157.84,157.84,157.55,-6455,-6455.0,-54993.0,-68021.0,-15969.0,-17632.0,-1863.0,31232.0,40490.0,48294.0,57295.0,28524.0,35287.0,157.66,0.37931034482754566
2022-02-24 12:40:00,157.63,158.06,157.22,-6572,-6572.0,-13027.0,-61565.0,-74593.0,-22541.0,-24204.0,-8435.0,24660.0,33918.0,41722.0,50723.0,21952.0,158.06,1.0
2022-02-24 12:45:00,158.03,158.45999999999998,157.91,68868,68868.0,62296.0,55841.0,7303.0,-5725.0,46327.0,44664.0,60433.0,93528.0,102786.0,110590.0,119591.0,158.35,0.8000000000000207
2022-02-24 12:50:00,158.41000000000003,158.69,158.24,1144,1144.0,70012.0,63440.0,56985.0,8447.0,-4581.0,47471.0,45808.0,61577.0,94672.0,103930.0,111734.0,158.57,0.7333333333333165
2022-02-24 12:55:00,158.53,158.84,158.34,-26324,-26324.0,-25180.0,43688.0,37116.0,30661.0,-17877.0,-30905.0,21147.0,19484.0,35253.0,68348.0,77606.0,158.79,0.8999999999999773
2022-02-24 13:00:00,158.86,158.9,158.35,-57406,-57406.0,-83730.0,-82586.0,-13718.0,-20290.0,-26745.0,-75283.0,-88311.0,-36259.0,-37922.0,-22153.0,10942.0,158.47,0.21818181818182195
2022-02-24 13:05:00,158.47,158.53,158.16,-14712,-14712.0,-72118.0,-98442.0,-97298.0,-28430.0,-35002.0,-41457.0,-89995.0,-103023.0,-50971.0,-52634.0,-36865.0,158.29,0.3513513513513347
2022-02-24 13:10:00,158.26,158.73,158.19,2260,2260.0,-12452.0,-69858.0,-96182.0,-95038.0,-26170.0,-32742.0,-39197.0,-87735.0,-100763.0,-48711.0,-50374.0,158.73,1.0
2022-02-24 13:15:00,158.69,158.91,158.37,3219,3219.0,5479.0,-9233.0,-66639.0,-92963.0,-91819.0,-22951.0,-29523.0,-35978.0,-84516.0,-97544.0,-45492.0,158.48000000000002,0.20370370370373198
2022-02-24 13:20:00,158.48000000000002,158.54000000000002,158.35,6259,6259.0,9478.0,11738.0,-2974.0,-60380.0,-86704.0,-85560.0,-16692.0,-23264.0,-29719.0,-78257.0,-91285.0,158.37,0.10526315789477621
2022-02-24 13:25:00,158.38,158.73,158.34,9367,9367.0,15626.0,18845.0,21105.0,6393.0,-51013.0,-77337.0,-76193.0,-7325.0,-13897.0,-20352.0,-68890.0,158.45,0.282051282051254
2022-02-24 13:30:00,158.43,158.43,158.11,9841,9841.0,19208.0,25467.0,28686.0,30946.0,16234.0,-41172.0,-67496.0,-66352.0,2516.0,-4056.0,-10511.0,158.37,0.8124999999999889
2022-02-24 13:35:00,158.36,158.45999999999998,158.07,23557,23557.0,33398.0,42765.0,49024.0,52243.0,54503.0,39791.0,-17615.0,-43939.0,-42795.0,26073.0,19501.0,158.07,0.0
2022-02-24 13:40:00,158.06,158.19,157.93,-2312,-2312.0,21245.0,31086.0,40453.0,46712.0,49931.0,52191.0,37479.0,-19927.0,-46251.0,-45107.0,23761.0,158.19,1.0
2022-02-24 13:45:00,158.2,158.29,158.13,1566,1566.0,-746.0,22811.0,32652.0,42019.0,48278.0,51497.0,53757.0,39045.0,-18361.0,-44685.0,-43541.0,158.16,0.1875000000000111
2022-02-24 13:50:00,158.18,158.49,158.12,-4,-4.0,1562.0,-750.0,22807.0,32648.0,42015.0,48274.0,51493.0,53753.0,39041.0,-18365.0,-44689.0,158.12,0.0
2022-02-24 13:55:00,158.17,158.67,158.1,9416,9416.0,9412.0,10978.0,8666.0,32223.0,42064.0,51431.0,57690.0,60909.0,63169.0,48457.0,-8949.0,158.67,1.0
2022-02-24 14:00:00,158.67,158.77,158.51,4555,4555.0,13971.0,13967.0,15533.0,13221.0,36778.0,46619.0,55986.0,62245.0,65464.0,67724.0,53012.0,158.77,1.0
2022-02-24 14:05:00,158.83,158.94,158.57,-5917,-5917.0,-1362.0,8054.0,8050.0,9616.0,7304.0,30861.0,40702.0,50069.0,56328.0,59547.0,61807.0,158.57,0.0
2022-02-24 14:10:00,158.60000000000002,158.66,158.51999999999998,2747,2747.0,-3170.0,1385.0,10801.0,10797.0,12363.0,10051.0,33608.0,43449.0,52816.0,59075.0,62294.0,158.59,0.5000000000001015
2022-02-24 14:15:00,158.61,158.99,158.51999999999998,-11606,-11606.0,-8859.0,-14776.0,-10221.0,-805.0,-809.0,757.0,-1555.0,22002.0,31843.0,41210.0,47469.0,158.93,0.8723404255319175
2022-02-24 14:20:00,158.89999999999998,159.03,158.69,111,111.0,-11495.0,-8748.0,-14665.0,-10110.0,-694.0,-698.0,868.0,-1444.0,22113.0,31954.0,41321.0,159.03,1.0
2022-02-24 14:25:00,159.0,159.26,158.9,6112,6112.0,6223.0,-5383.0,-2636.0,-8553.0,-3998.0,5418.0,5414.0,6980.0,4668.0,28225.0,38066.0,158.97,0.19444444444443348
2022-02-24 14:30:00,158.93,159.17,158.89,5046,5046.0,11158.0,11269.0,-337.0,2410.0,-3507.0,1048.0,10464.0,10460.0,12026.0,9714.0,33271.0,159.17,1.0
2022-02-24 14:35:00,159.17,159.59,159.03,6005,6005.0,11051.0,17163.0,17274.0,5668.0,8415.0,2498.0,7053.0,16469.0,16465.0,18031.0,15719.0,159.48000000000002,0.8035714285714558
2022-02-24 14:40:00,159.29,159.83,159.19,429,429.0,6434.0,11480.0,17592.0,17703.0,6097.0,8844.0,2927.0,7482.0,16898.0,16894.0,18460.0,159.82,0.9843749999999701
2022-02-24 14:45:00,159.82,160.3,159.77,10822,10822.0,11251.0,17256.0,22302.0,28414.0,28525.0,16919.0,19666.0,13749.0,18304.0,27720.0,27716.0,160.15,0.7169811320754615
2022-02-24 14:50:00,160.19,160.47,160.13,3533,3533.0,14355.0,14784.0,20789.0,25835.0,31947.0,32058.0,20452.0,23199.0,17282.0,21837.0,31253.0,160.35,0.6470588235294019
